time,vehicle_id,event
2015-02-06 13:29:00+00,V18185,dropoff
2015-02-06 13:29:00+00,V21259,dropoff
2015-02-06 13:29:00+00,V21366,dropoff
2015-02-06 13:29:00+00,V17056,dropoff
2015-02-06 13:29:00+00,V21313,dropoff
2015-02-06 13:29:00+00,V17898,pickup
2015-02-06 13:29:00+00,V17196,pickup
2015-02-06 13:29:00+00,V15208,pickup
2015-02-06 13:29:00+00,V16105,pickup
2015-02-06 13:29:00+00,V15730,pickup
2015-02-06 13:29:00+00,V15700,pickup
2015-02-06 13:29:00+00,V16920,pickup
2015-02-06 13:30:00+00,V18167,dropoff
2015-02-06 13:30:00+00,V16296,dropoff
2015-02-06 13:30:00+00,V19694,dropoff
2015-02-06 13:30:00+00,V19667,dropoff
2015-02-06 13:30:00+00,V17842,pickup
2015-02-06 13:30:00+00,V21376,pickup
2015-02-06 13:30:00+00,V19826,pickup
2015-02-06 13:30:00+00,V18427,pickup
2015-02-06 13:30:00+00,V15971,pickup
2015-02-06 13:30:00+00,V21283,pickup
2015-02-06 13:30:00+00,V17249,pickup
2015-02-06 13:30:00+00,V20706,pickup
2015-02-06 13:31:00+00,V15833,dropoff
2015-02-06 13:31:00+00,V20348,dropoff
2015-02-06 13:31:00+00,V14585,dropoff
2015-02-06 13:31:00+00,V16319,pickup
2015-02-06 13:31:00+00,V14923,pickup
2015-02-06 13:31:00+00,V18669,pickup
2015-02-06 13:31:00+00,V17517,pickup
2015-02-06 13:31:00+00,V16861,pickup
2015-02-06 13:32:00+00,V21248,dropoff
2015-02-06 13:32:00+00,V19098,dropoff
2015-02-06 13:32:00+00,V17461,dropoff
2015-02-06 13:32:00+00,V18910,dropoff
2015-02-06 13:32:00+00,V15961,dropoff
2015-02-06 13:32:00+00,V20775,dropoff
2015-02-06 13:32:00+00,V20336,pickup
2015-02-06 13:32:00+00,V20644,pickup
2015-02-06 13:32:00+00,V18082,pickup
2015-02-06 13:32:00+00,V21466,pickup
2015-02-06 13:33:00+00,V15505,dropoff
2015-02-06 13:33:00+00,V20799,dropoff
2015-02-06 13:33:00+00,V19642,dropoff
2015-02-06 13:33:00+00,V21150,dropoff
2015-02-06 13:33:00+00,V17109,dropoff
2015-02-06 13:33:00+00,V15521,dropoff
2015-02-06 13:33:00+00,V20706,dropoff
2015-02-06 13:33:00+00,V14947,pickup
2015-02-06 13:33:00+00,V15505,pickup
2015-02-06 13:33:00+00,V17332,pickup
2015-02-06 13:33:00+00,V17160,pickup
2015-02-06 13:33:00+00,V17169,pickup
2015-02-06 13:33:00+00,V20595,pickup
2015-02-06 13:34:00+00,V17402,dropoff
2015-02-06 13:34:00+00,V16158,dropoff
2015-02-06 13:34:00+00,V17998,dropoff
2015-02-06 13:34:00+00,V15009,dropoff
2015-02-06 13:34:00+00,V20364,dropoff
2015-02-06 13:34:00+00,V17249,dropoff
2015-02-06 13:34:00+00,V20501,pickup
2015-02-06 13:34:00+00,V19127,pickup
2015-02-06 13:35:00+00,V17267,dropoff
2015-02-06 13:35:00+00,V17377,dropoff
2015-02-06 13:35:00+00,V20070,dropoff
2015-02-06 13:35:00+00,V18472,dropoff
2015-02-06 13:35:00+00,V16326,dropoff
2015-02-06 13:35:00+00,V16219,dropoff
2015-02-06 13:35:00+00,V16920,dropoff
2015-02-06 13:35:00+00,V15971,dropoff
2015-02-06 13:35:00+00,V21283,dropoff
2015-02-06 13:35:00+00,V20350,pickup
2015-02-06 13:35:00+00,V16589,pickup
2015-02-06 13:35:00+00,V18782,pickup
2015-02-06 13:35:00+00,V21558,pickup
2015-02-06 13:35:00+00,V19004,pickup
2015-02-06 13:35:00+00,V20019,pickup
2015-02-06 13:35:00+00,V15961,pickup
2015-02-06 13:35:00+00,V16640,pickup
2015-02-06 13:36:00+00,V17225,dropoff
2015-02-06 13:36:00+00,V15700,dropoff
2015-02-06 13:36:00+00,V19826,dropoff
2015-02-06 13:36:00+00,V18427,dropoff
2015-02-06 13:36:00+00,V20855,pickup
2015-02-06 13:36:00+00,V18408,pickup
2015-02-06 13:36:00+00,V21221,pickup
2015-02-06 13:36:00+00,V20258,pickup
2015-02-06 13:36:00+00,V19173,pickup
2015-02-06 13:36:00+00,V17797,pickup
2015-02-06 13:36:00+00,V16357,pickup
2015-02-06 13:36:00+00,V14959,pickup
2015-02-06 13:36:00+00,V20605,pickup
2015-02-06 13:37:00+00,V21376,dropoff
2015-02-06 13:37:00+00,V21466,dropoff
2015-02-06 13:37:00+00,V17488,pickup
2015-02-06 13:37:00+00,V19154,pickup
2015-02-06 13:38:00+00,V14660,dropoff
2015-02-06 13:38:00+00,V18373,dropoff
2015-02-06 13:38:00+00,V20583,dropoff
2015-02-06 13:38:00+00,V15007,dropoff
2015-02-06 13:38:00+00,V20595,dropoff
2015-02-06 13:38:00+00,V18474,pickup
2015-02-06 13:38:00+00,V15391,pickup
2015-02-06 13:38:00+00,V15444,pickup
2015-02-06 13:38:00+00,V17069,pickup
2015-02-06 13:38:00+00,V21412,pickup
2015-02-06 13:38:00+00,V16859,pickup
2015-02-06 13:39:00+00,V16106,dropoff
2015-02-06 13:39:00+00,V18068,dropoff
2015-02-06 13:39:00+00,V17842,dropoff
2015-02-06 13:39:00+00,V19022,pickup
2015-02-06 13:39:00+00,V20269,pickup
2015-02-06 13:39:00+00,V19381,pickup
2015-02-06 13:39:00+00,V17340,pickup
2015-02-06 13:39:00+00,V16373,pickup
2015-02-06 13:40:00+00,V16105,dropoff
2015-02-06 13:40:00+00,V15730,dropoff
2015-02-06 13:40:00+00,V18082,dropoff
2015-02-06 13:40:00+00,V14959,dropoff
2015-02-06 13:40:00+00,V20605,dropoff
2015-02-06 13:40:00+00,V20193,pickup
2015-02-06 13:40:00+00,V15405,pickup
2015-02-06 13:40:00+00,V19722,pickup
2015-02-06 13:40:00+00,V18154,pickup
2015-02-06 13:40:00+00,V21506,pickup
2015-02-06 13:40:00+00,V21228,pickup
2015-02-06 13:40:00+00,V16471,pickup
2015-02-06 13:40:00+00,V21418,pickup
2015-02-06 13:41:00+00,V16478,dropoff
2015-02-06 13:41:00+00,V16861,dropoff
2015-02-06 13:41:00+00,V17160,dropoff
2015-02-06 13:41:00+00,V17169,dropoff
2015-02-06 13:41:00+00,V19127,dropoff
2015-02-06 13:41:00+00,V16357,dropoff
2015-02-06 13:41:00+00,V18645,pickup
2015-02-06 13:41:00+00,V19924,pickup
2015-02-06 13:41:00+00,V19628,pickup
2015-02-06 13:42:00+00,V15208,dropoff
2015-02-06 13:42:00+00,V17517,dropoff
2015-02-06 13:42:00+00,V20644,dropoff
2015-02-06 13:42:00+00,V16640,dropoff
2015-02-06 13:42:00+00,V20258,dropoff
2015-02-06 13:42:00+00,V17797,dropoff
2015-02-06 13:42:00+00,V21248,pickup
2015-02-06 13:42:00+00,V14802,pickup
2015-02-06 13:42:00+00,V16288,pickup
2015-02-06 13:42:00+00,V18270,pickup
2015-02-06 13:42:00+00,V18749,pickup
2015-02-06 13:42:00+00,V19718,pickup
2015-02-06 13:42:00+00,V16260,pickup
2015-02-06 13:42:00+00,V19622,pickup
2015-02-06 13:43:00+00,V15948,dropoff
2015-02-06 13:43:00+00,V14724,dropoff
2015-02-06 13:43:00+00,V19755,dropoff
2015-02-06 13:43:00+00,V21027,dropoff
2015-02-06 13:43:00+00,V18669,dropoff
2015-02-06 13:43:00+00,V20336,dropoff
2015-02-06 13:43:00+00,V20019,dropoff
2015-02-06 13:43:00+00,V15961,dropoff
2015-02-06 13:43:00+00,V19173,dropoff
2015-02-06 13:43:00+00,V16464,pickup
2015-02-06 13:43:00+00,V16419,pickup
2015-02-06 13:43:00+00,V17124,pickup
2015-02-06 13:43:00+00,V16338,pickup
2015-02-06 13:43:00+00,V20331,pickup
2015-02-06 13:43:00+00,V17113,pickup
2015-02-06 13:44:00+00,V21562,dropoff
2015-02-06 13:44:00+00,V19938,dropoff
2015-02-06 13:44:00+00,V19004,dropoff
2015-02-06 13:44:00+00,V21221,dropoff
2015-02-06 13:44:00+00,V17113,dropoff
2015-02-06 13:44:00+00,V15426,pickup
2015-02-06 13:44:00+00,V16934,pickup
2015-02-06 13:44:00+00,V18009,pickup
2015-02-06 13:44:00+00,V19720,pickup
2015-02-06 13:44:00+00,V19780,pickup
2015-02-06 13:44:00+00,V18062,pickup
2015-02-06 13:44:00+00,V21538,pickup
2015-02-06 13:44:00+00,V21194,pickup
2015-02-06 13:45:00+00,V19154,dropoff
2015-02-06 13:45:00+00,V21412,dropoff
2015-02-06 13:45:00+00,V17340,dropoff
2015-02-06 13:45:00+00,V16373,dropoff
2015-02-06 13:45:00+00,V21228,dropoff
2015-02-06 13:45:00+00,V16471,dropoff
2015-02-06 13:45:00+00,V21418,dropoff
2015-02-06 13:45:00+00,V14624,pickup
2015-02-06 13:45:00+00,V17873,pickup
2015-02-06 13:45:00+00,V15253,pickup
2015-02-06 13:45:00+00,V16046,pickup
2015-02-06 13:45:00+00,V15961,pickup
2015-02-06 13:45:00+00,V16326,pickup
2015-02-06 13:45:00+00,V16500,pickup
2015-02-06 13:45:00+00,V16654,pickup
2015-02-06 13:45:00+00,V14775,pickup
2015-02-06 13:45:00+00,V19323,pickup
2015-02-06 13:45:00+00,V18386,pickup
2015-02-06 13:45:00+00,V21480,pickup
2015-02-06 13:46:00+00,V17754,dropoff
2015-02-06 13:46:00+00,V14623,dropoff
2015-02-06 13:46:00+00,V14923,dropoff
2015-02-06 13:46:00+00,V16859,dropoff
2015-02-06 13:46:00+00,V19924,dropoff
2015-02-06 13:46:00+00,V19628,dropoff
2015-02-06 13:46:00+00,V19622,dropoff
2015-02-06 13:46:00+00,V16338,dropoff
2015-02-06 13:46:00+00,V20331,dropoff
2015-02-06 13:46:00+00,V20762,pickup
2015-02-06 13:46:00+00,V19420,pickup
2015-02-06 13:46:00+00,V19370,pickup
2015-02-06 13:46:00+00,V17538,pickup
2015-02-06 13:46:00+00,V17357,pickup
2015-02-06 13:46:00+00,V17567,pickup
2015-02-06 13:46:00+00,V18618,pickup
2015-02-06 13:47:00+00,V17281,dropoff
2015-02-06 13:47:00+00,V17196,dropoff
2015-02-06 13:47:00+00,V21558,dropoff
2015-02-06 13:47:00+00,V17488,dropoff
2015-02-06 13:47:00+00,V19381,dropoff
2015-02-06 13:47:00+00,V21506,dropoff
2015-02-06 13:47:00+00,V21341,pickup
2015-02-06 13:47:00+00,V17089,pickup
2015-02-06 13:47:00+00,V19124,pickup
2015-02-06 13:47:00+00,V19320,pickup
2015-02-06 13:47:00+00,V15977,pickup
2015-02-06 13:47:00+00,V17617,pickup
2015-02-06 13:47:00+00,V17805,pickup
2015-02-06 13:47:00+00,V19765,pickup
2015-02-06 13:47:00+00,V20745,pickup
2015-02-06 13:48:00+00,V16319,dropoff
2015-02-06 13:48:00+00,V17332,dropoff
2015-02-06 13:48:00+00,V18782,dropoff
2015-02-06 13:48:00+00,V16260,dropoff
2015-02-06 13:48:00+00,V21194,dropoff
2015-02-06 13:48:00+00,V20996,pickup
2015-02-06 13:48:00+00,V16949,pickup
2015-02-06 13:48:00+00,V16147,pickup
2015-02-06 13:48:00+00,V20070,pickup
2015-02-06 13:48:00+00,V19619,pickup
2015-02-06 13:48:00+00,V15301,pickup
2015-02-06 13:48:00+00,V21561,pickup
2015-02-06 13:48:00+00,V17225,pickup
2015-02-06 13:49:00+00,V16589,dropoff
2015-02-06 13:49:00+00,V18154,dropoff
2015-02-06 13:49:00+00,V21480,dropoff
2015-02-06 13:49:00+00,V18741,pickup
2015-02-06 13:49:00+00,V15115,pickup
2015-02-06 13:49:00+00,V20730,pickup
2015-02-06 13:49:00+00,V16019,pickup
2015-02-06 13:49:00+00,V17056,pickup
2015-02-06 13:49:00+00,V18620,pickup
2015-02-06 13:49:00+00,V16030,pickup
2015-02-06 13:49:00+00,V17113,pickup
2015-02-06 13:50:00+00,V17844,dropoff
2015-02-06 13:50:00+00,V20350,dropoff
2015-02-06 13:50:00+00,V15444,dropoff
2015-02-06 13:50:00+00,V17069,dropoff
2015-02-06 13:50:00+00,V20269,dropoff
2015-02-06 13:50:00+00,V19722,dropoff
2015-02-06 13:50:00+00,V21538,dropoff
2015-02-06 13:50:00+00,V19323,dropoff
2015-02-06 13:50:00+00,V18386,dropoff
2015-02-06 13:50:00+00,V20745,dropoff
2015-02-06 13:50:00+00,V20339,pickup
2015-02-06 13:50:00+00,V17540,pickup
2015-02-06 13:50:00+00,V19062,pickup
2015-02-06 13:50:00+00,V20745,pickup
2015-02-06 13:50:00+00,V17982,pickup
2015-02-06 13:50:00+00,V21313,pickup
2015-02-06 13:50:00+00,V20368,pickup
2015-02-06 13:50:00+00,V15081,pickup
2015-02-06 13:50:00+00,V20246,pickup
2015-02-06 13:50:00+00,V19341,pickup
2015-02-06 13:50:00+00,V21502,pickup
2015-02-06 13:51:00+00,V15405,dropoff
2015-02-06 13:51:00+00,V18270,dropoff
2015-02-06 13:51:00+00,V18749,dropoff
2015-02-06 13:51:00+00,V19718,dropoff
2015-02-06 13:51:00+00,V18062,dropoff
2015-02-06 13:51:00+00,V16500,dropoff
2015-02-06 13:51:00+00,V16654,dropoff
2015-02-06 13:51:00+00,V14775,dropoff
2015-02-06 13:51:00+00,V19765,dropoff
2015-02-06 13:51:00+00,V17225,dropoff
2015-02-06 13:51:00+00,V17113,dropoff
2015-02-06 13:51:00+00,V21400,pickup
2015-02-06 13:51:00+00,V17606,pickup
2015-02-06 13:51:00+00,V16292,pickup
2015-02-06 13:51:00+00,V21283,pickup
2015-02-06 13:51:00+00,V19004,pickup
2015-02-06 13:51:00+00,V15279,pickup
2015-02-06 13:51:00+00,V19870,pickup
2015-02-06 13:51:00+00,V21129,pickup
2015-02-06 13:51:00+00,V14532,pickup
2015-02-06 13:51:00+00,V20910,pickup
2015-02-06 13:52:00+00,V16066,dropoff
2015-02-06 13:52:00+00,V17333,dropoff
2015-02-06 13:52:00+00,V15505,dropoff
2015-02-06 13:52:00+00,V19022,dropoff
2015-02-06 13:52:00+00,V16288,dropoff
2015-02-06 13:52:00+00,V19780,dropoff
2015-02-06 13:52:00+00,V15961,dropoff
2015-02-06 13:52:00+00,V16326,dropoff
2015-02-06 13:52:00+00,V17805,dropoff
2015-02-06 13:52:00+00,V21364,pickup
2015-02-06 13:52:00+00,V18205,pickup
2015-02-06 13:52:00+00,V18082,pickup
2015-02-06 13:52:00+00,V16056,pickup
2015-02-06 13:52:00+00,V17711,pickup
2015-02-06 13:52:00+00,V19588,pickup
2015-02-06 13:52:00+00,V14680,pickup
2015-02-06 13:52:00+00,V15505,pickup
2015-02-06 13:53:00+00,V16976,dropoff
2015-02-06 13:53:00+00,V18474,dropoff
2015-02-06 13:53:00+00,V17124,dropoff
2015-02-06 13:53:00+00,V16046,dropoff
2015-02-06 13:53:00+00,V17617,dropoff
2015-02-06 13:53:00+00,V21561,dropoff
2015-02-06 13:53:00+00,V16931,pickup
2015-02-06 13:53:00+00,V17048,pickup
2015-02-06 13:53:00+00,V18704,pickup
2015-02-06 13:53:00+00,V16607,pickup
2015-02-06 13:53:00+00,V19769,pickup
2015-02-06 13:53:00+00,V18955,pickup
2015-02-06 13:54:00+00,V20596,dropoff
2015-02-06 13:54:00+00,V20084,dropoff
2015-02-06 13:54:00+00,V20501,dropoff
2015-02-06 13:54:00+00,V18408,dropoff
2015-02-06 13:54:00+00,V15391,dropoff
2015-02-06 13:54:00+00,V14802,dropoff
2015-02-06 13:54:00+00,V16419,dropoff
2015-02-06 13:54:00+00,V19720,dropoff
2015-02-06 13:54:00+00,V17567,dropoff
2015-02-06 13:54:00+00,V18618,dropoff
2015-02-06 13:54:00+00,V15301,dropoff
2015-02-06 13:54:00+00,V16030,dropoff
2015-02-06 13:54:00+00,V15319,pickup
2015-02-06 13:54:00+00,V17326,pickup
2015-02-06 13:54:00+00,V20017,pickup
2015-02-06 13:54:00+00,V14874,pickup
2015-02-06 13:54:00+00,V21588,pickup
2015-02-06 13:54:00+00,V14702,pickup
2015-02-06 13:55:00+00,V20193,dropoff
2015-02-06 13:55:00+00,V15977,dropoff
2015-02-06 13:55:00+00,V21502,dropoff
2015-02-06 13:55:00+00,V15505,dropoff
2015-02-06 13:55:00+00,V16865,pickup
2015-02-06 13:56:00+00,V18009,dropoff
2015-02-06 13:56:00+00,V19320,dropoff
2015-02-06 13:56:00+00,V16147,dropoff
2015-02-06 13:56:00+00,V20070,dropoff
2015-02-06 13:56:00+00,V19619,dropoff
2015-02-06 13:56:00+00,V20246,dropoff
2015-02-06 13:56:00+00,V19341,dropoff
2015-02-06 13:56:00+00,V21129,dropoff
2015-02-06 13:56:00+00,V14532,dropoff
2015-02-06 13:56:00+00,V20910,dropoff
2015-02-06 13:56:00+00,V19033,pickup
2015-02-06 13:56:00+00,V16561,pickup
2015-02-06 13:56:00+00,V20070,pickup
2015-02-06 13:56:00+00,V20513,pickup
2015-02-06 13:56:00+00,V18266,pickup
2015-02-06 13:56:00+00,V17209,pickup
2015-02-06 13:57:00+00,V18645,dropoff
2015-02-06 13:57:00+00,V17357,dropoff
2015-02-06 13:57:00+00,V19124,dropoff
2015-02-06 13:57:00+00,V16949,dropoff
2015-02-06 13:57:00+00,V21313,dropoff
2015-02-06 13:57:00+00,V20368,dropoff
2015-02-06 13:57:00+00,V15081,dropoff
2015-02-06 13:57:00+00,V19870,dropoff
2015-02-06 13:57:00+00,V19755,pickup
2015-02-06 13:57:00+00,V18431,pickup
2015-02-06 13:57:00+00,V21461,pickup
2015-02-06 13:57:00+00,V20226,pickup
2015-02-06 13:58:00+00,V14947,dropoff
2015-02-06 13:58:00+00,V20855,dropoff
2015-02-06 13:58:00+00,V20996,dropoff
2015-02-06 13:58:00+00,V18620,dropoff
2015-02-06 13:58:00+00,V15279,dropoff
2015-02-06 13:58:00+00,V19588,dropoff
2015-02-06 13:58:00+00,V14680,dropoff
2015-02-06 13:58:00+00,V18955,dropoff
2015-02-06 13:58:00+00,V16865,dropoff
2015-02-06 13:58:00+00,V18552,pickup
2015-02-06 13:58:00+00,V16850,pickup
2015-02-06 13:58:00+00,V17439,pickup
2015-02-06 13:58:00+00,V17635,pickup
2015-02-06 13:59:00+00,V17898,dropoff
2015-02-06 13:59:00+00,V16934,dropoff
2015-02-06 13:59:00+00,V17538,dropoff
2015-02-06 13:59:00+00,V17056,dropoff
2015-02-06 13:59:00+00,V19062,dropoff
2015-02-06 13:59:00+00,V20745,dropoff
2015-02-06 13:59:00+00,V17982,dropoff
2015-02-06 13:59:00+00,V19004,dropoff
2015-02-06 13:59:00+00,V17711,dropoff
2015-02-06 13:59:00+00,V17209,dropoff
2015-02-06 13:59:00+00,V18174,pickup
2015-02-06 13:59:00+00,V18587,pickup
2015-02-06 13:59:00+00,V17797,pickup
2015-02-06 13:59:00+00,V15837,pickup
2015-02-06 13:59:00+00,V21390,pickup
2015-02-06 13:59:00+00,V20368,pickup
2015-02-06 14:00:00+00,V16292,dropoff
2015-02-06 14:00:00+00,V19769,dropoff
2015-02-06 14:00:00+00,V18618,pickup
2015-02-06 14:00:00+00,V15402,pickup
2015-02-06 14:00:00+00,V15746,pickup
2015-02-06 14:00:00+00,V21328,pickup
2015-02-06 14:00:00+00,V17213,pickup
2015-02-06 14:00:00+00,V15590,pickup
2015-02-06 14:00:00+00,V21212,pickup
2015-02-06 14:00:00+00,V14778,pickup
2015-02-06 14:01:00+00,V19370,dropoff
2015-02-06 14:01:00+00,V17540,dropoff
2015-02-06 14:01:00+00,V21283,dropoff
2015-02-06 14:01:00+00,V14702,dropoff
2015-02-06 14:01:00+00,V20226,dropoff
2015-02-06 14:01:00+00,V14866,pickup
2015-02-06 14:01:00+00,V16820,pickup
2015-02-06 14:01:00+00,V18744,pickup
2015-02-06 14:01:00+00,V18263,pickup
2015-02-06 14:01:00+00,V14945,pickup
2015-02-06 14:02:00+00,V16464,dropoff
2015-02-06 14:02:00+00,V20762,dropoff
2015-02-06 14:02:00+00,V19420,dropoff
2015-02-06 14:02:00+00,V17089,dropoff
2015-02-06 14:02:00+00,V17606,dropoff
2015-02-06 14:02:00+00,V21461,dropoff
2015-02-06 14:02:00+00,V20368,dropoff
2015-02-06 14:02:00+00,V17334,pickup
2015-02-06 14:02:00+00,V15535,pickup
2015-02-06 14:02:00+00,V21480,pickup
2015-02-06 14:02:00+00,V16601,pickup
2015-02-06 14:02:00+00,V14591,pickup
2015-02-06 14:03:00+00,V16056,dropoff
2015-02-06 14:03:00+00,V16607,dropoff
2015-02-06 14:03:00+00,V18266,dropoff
2015-02-06 14:03:00+00,V18431,dropoff
2015-02-06 14:03:00+00,V17635,dropoff
2015-02-06 14:03:00+00,V17133,pickup
2015-02-06 14:03:00+00,V18958,pickup
2015-02-06 14:03:00+00,V16607,pickup
2015-02-06 14:03:00+00,V16654,pickup
2015-02-06 14:03:00+00,V15214,pickup
2015-02-06 14:03:00+00,V14585,pickup
2015-02-06 14:03:00+00,V15642,pickup
2015-02-06 14:03:00+00,V17998,pickup
2015-02-06 14:03:00+00,V16538,pickup
2015-02-06 14:04:00+00,V18082,dropoff
2015-02-06 14:04:00+00,V19755,dropoff
2015-02-06 14:04:00+00,V17439,dropoff
2015-02-06 14:04:00+00,V15837,dropoff
2015-02-06 14:04:00+00,V21390,dropoff
2015-02-06 14:04:00+00,V14945,dropoff
2015-02-06 14:04:00+00,V20895,pickup
2015-02-06 14:04:00+00,V14814,pickup
2015-02-06 14:05:00+00,V15426,dropoff
2015-02-06 14:05:00+00,V15253,dropoff
2015-02-06 14:05:00+00,V20730,dropoff
2015-02-06 14:05:00+00,V16019,dropoff
2015-02-06 14:05:00+00,V20513,dropoff
2015-02-06 14:05:00+00,V18587,dropoff
2015-02-06 14:05:00+00,V17797,dropoff
2015-02-06 14:05:00+00,V15590,dropoff
2015-02-06 14:05:00+00,V14778,dropoff
2015-02-06 14:05:00+00,V19506,pickup
2015-02-06 14:05:00+00,V17034,pickup
2015-02-06 14:06:00+00,V14874,dropoff
2015-02-06 14:06:00+00,V21588,dropoff
2015-02-06 14:06:00+00,V21328,dropoff
2015-02-06 14:06:00+00,V17213,dropoff
2015-02-06 14:06:00+00,V21212,dropoff
2015-02-06 14:06:00+00,V16538,dropoff
2015-02-06 14:06:00+00,V20000,pickup
2015-02-06 14:06:00+00,V16605,pickup
2015-02-06 14:06:00+00,V18735,pickup
2015-02-06 14:06:00+00,V19364,pickup
2015-02-06 14:06:00+00,V19884,pickup
2015-02-06 14:07:00+00,V14591,dropoff
2015-02-06 14:07:00+00,V14814,dropoff
2015-02-06 14:07:00+00,V16195,pickup
2015-02-06 14:07:00+00,V20855,pickup
2015-02-06 14:07:00+00,V16256,pickup
2015-02-06 14:07:00+00,V14887,pickup
2015-02-06 14:07:00+00,V18604,pickup
2015-02-06 14:07:00+00,V19389,pickup
2015-02-06 14:07:00+00,V17252,pickup
2015-02-06 14:07:00+00,V19855,pickup
2015-02-06 14:07:00+00,V21129,pickup
2015-02-06 14:07:00+00,V17077,pickup
2015-02-06 14:08:00+00,V18704,dropoff
2015-02-06 14:08:00+00,V15319,dropoff
2015-02-06 14:08:00+00,V17326,dropoff
2015-02-06 14:08:00+00,V20017,dropoff
2015-02-06 14:08:00+00,V20070,dropoff
2015-02-06 14:08:00+00,V15746,dropoff
2015-02-06 14:08:00+00,V18263,dropoff
2015-02-06 14:08:00+00,V18689,pickup
2015-02-06 14:08:00+00,V17898,pickup
2015-02-06 14:08:00+00,V15253,pickup
2015-02-06 14:08:00+00,V15173,pickup
2015-02-06 14:08:00+00,V15815,pickup
2015-02-06 14:08:00+00,V20942,pickup
2015-02-06 14:08:00+00,V18620,pickup
2015-02-06 14:08:00+00,V18408,pickup
2015-02-06 14:08:00+00,V19567,pickup
2015-02-06 14:09:00+00,V18205,dropoff
2015-02-06 14:09:00+00,V16561,dropoff
2015-02-06 14:09:00+00,V20644,pickup
2015-02-06 14:09:00+00,V14656,pickup
2015-02-06 14:09:00+00,V18434,pickup
2015-02-06 14:09:00+00,V18270,pickup
2015-02-06 14:09:00+00,V16056,pickup
2015-02-06 14:09:00+00,V21235,pickup
2015-02-06 14:09:00+00,V19281,pickup
2015-02-06 14:10:00+00,V21341,dropoff
2015-02-06 14:10:00+00,V16601,dropoff
2015-02-06 14:10:00+00,V14585,dropoff
2015-02-06 14:10:00+00,V15642,dropoff
2015-02-06 14:10:00+00,V17998,dropoff
2015-02-06 14:10:00+00,V17034,dropoff
2015-02-06 14:10:00+00,V20290,pickup
2015-02-06 14:10:00+00,V19073,pickup
2015-02-06 14:10:00+00,V19564,pickup
2015-02-06 14:10:00+00,V17886,pickup
2015-02-06 14:10:00+00,V20155,pickup
2015-02-06 14:10:00+00,V17714,pickup
2015-02-06 14:10:00+00,V18069,pickup
2015-02-06 14:11:00+00,V18744,dropoff
2015-02-06 14:11:00+00,V21480,dropoff
2015-02-06 14:11:00+00,V20895,dropoff
2015-02-06 14:11:00+00,V17077,dropoff
2015-02-06 14:11:00+00,V20531,pickup
2015-02-06 14:11:00+00,V17676,pickup
2015-02-06 14:12:00+00,V21364,dropoff
2015-02-06 14:12:00+00,V19033,dropoff
2015-02-06 14:12:00+00,V15214,dropoff
2015-02-06 14:12:00+00,V19506,dropoff
2015-02-06 14:12:00+00,V19884,dropoff
2015-02-06 14:12:00+00,V21129,dropoff
2015-02-06 14:12:00+00,V21235,dropoff
2015-02-06 14:12:00+00,V19281,dropoff
2015-02-06 14:12:00+00,V17348,pickup
2015-02-06 14:12:00+00,V17281,pickup
2015-02-06 14:12:00+00,V15918,pickup
2015-02-06 14:12:00+00,V19395,pickup
2015-02-06 14:12:00+00,V16733,pickup
2015-02-06 14:12:00+00,V18634,pickup
2015-02-06 14:12:00+00,V17340,pickup
2015-02-06 14:12:00+00,V14814,pickup
2015-02-06 14:12:00+00,V15006,pickup
2015-02-06 14:13:00+00,V21400,dropoff
2015-02-06 14:13:00+00,V18174,dropoff
2015-02-06 14:13:00+00,V19855,dropoff
2015-02-06 14:13:00+00,V19567,dropoff
2015-02-06 14:13:00+00,V18069,dropoff
2015-02-06 14:13:00+00,V20256,pickup
2015-02-06 14:13:00+00,V17439,pickup
2015-02-06 14:14:00+00,V17727,dropoff
2015-02-06 14:14:00+00,V16850,dropoff
2015-02-06 14:14:00+00,V16820,dropoff
2015-02-06 14:14:00+00,V16654,dropoff
2015-02-06 14:14:00+00,V19389,dropoff
2015-02-06 14:14:00+00,V17252,dropoff
2015-02-06 14:14:00+00,V18408,dropoff
2015-02-06 14:14:00+00,V17714,dropoff
2015-02-06 14:14:00+00,V19303,pickup
2015-02-06 14:14:00+00,V20059,pickup
2015-02-06 14:14:00+00,V15437,pickup
2015-02-06 14:14:00+00,V18008,pickup
2015-02-06 14:14:00+00,V16527,pickup
2015-02-06 14:14:00+00,V17162,pickup
2015-02-06 14:14:00+00,V21246,pickup
2015-02-06 14:15:00+00,V15115,dropoff
2015-02-06 14:15:00+00,V17048,dropoff
2015-02-06 14:15:00+00,V15535,dropoff
2015-02-06 14:15:00+00,V18958,dropoff
2015-02-06 14:15:00+00,V16607,dropoff
2015-02-06 14:15:00+00,V19364,dropoff
2015-02-06 14:15:00+00,V18604,dropoff
2015-02-06 14:15:00+00,V16056,dropoff
2015-02-06 14:15:00+00,V15006,dropoff
2015-02-06 14:15:00+00,V19778,pickup
2015-02-06 14:15:00+00,V18744,pickup
2015-02-06 14:15:00+00,V19884,pickup
2015-02-06 14:15:00+00,V16589,pickup
2015-02-06 14:15:00+00,V15767,pickup
2015-02-06 14:15:00+00,V19038,pickup
2015-02-06 14:15:00+00,V20307,pickup
2015-02-06 14:15:00+00,V21023,pickup
2015-02-06 14:15:00+00,V21382,pickup
2015-02-06 14:15:00+00,V18529,pickup
