trip_duration,pickup_time,dropoff_time,vehicle_id
406,2015-02-07 09:30:00+00,2015-02-07 09:37:00+00,V21113
359,2015-02-07 09:30:00+00,2015-02-07 09:36:00+00,V20314
357,2015-02-07 09:30:00+00,2015-02-07 09:36:00+00,V21531
346,2015-02-07 09:30:00+00,2015-02-07 09:36:00+00,V19005
302,2015-02-07 09:30:00+00,2015-02-07 09:35:00+00,V20550
172,2015-02-07 09:30:00+00,2015-02-07 09:33:00+00,V16651
10174,2015-02-07 09:31:00+00,2015-02-07 12:20:00+00,V21323
844,2015-02-07 09:31:00+00,2015-02-07 09:45:00+00,V16279
375,2015-02-07 09:31:00+00,2015-02-07 09:38:00+00,V20290
852,2015-02-07 09:32:00+00,2015-02-07 09:46:00+00,V20618
2104,2015-02-07 09:32:00+00,2015-02-07 10:07:00+00,V19633
519,2015-02-07 09:32:00+00,2015-02-07 09:40:00+00,V16260
436,2015-02-07 09:32:00+00,2015-02-07 09:40:00+00,V19703
377,2015-02-07 09:32:00+00,2015-02-07 09:38:00+00,V19000
1189,2015-02-07 09:33:00+00,2015-02-07 09:53:00+00,V19603
695,2015-02-07 09:33:00+00,2015-02-07 09:45:00+00,V18673
534,2015-02-07 09:33:00+00,2015-02-07 09:42:00+00,V18655
318,2015-02-07 09:33:00+00,2015-02-07 09:39:00+00,V21180
1160,2015-02-07 09:34:00+00,2015-02-07 09:53:00+00,V14672
956,2015-02-07 09:34:00+00,2015-02-07 09:50:00+00,V16809
412,2015-02-07 09:34:00+00,2015-02-07 09:41:00+00,V19420
404,2015-02-07 09:34:00+00,2015-02-07 09:41:00+00,V20339
308,2015-02-07 09:34:00+00,2015-02-07 09:39:00+00,V20548
145,2015-02-07 09:34:00+00,2015-02-07 09:37:00+00,V19404
721,2015-02-07 09:35:00+00,2015-02-07 09:47:00+00,V20365
472,2015-02-07 09:35:00+00,2015-02-07 09:43:00+00,V17653
342,2015-02-07 09:35:00+00,2015-02-07 09:41:00+00,V14741
312,2015-02-07 09:35:00+00,2015-02-07 09:41:00+00,V18058
1031,2015-02-07 09:36:00+00,2015-02-07 09:53:00+00,V18549
1021,2015-02-07 09:36:00+00,2015-02-07 09:53:00+00,V18809
666,2015-02-07 09:36:00+00,2015-02-07 09:47:00+00,V20360
547,2015-02-07 09:36:00+00,2015-02-07 09:45:00+00,V17333
437,2015-02-07 09:36:00+00,2015-02-07 09:44:00+00,V20741
436,2015-02-07 09:36:00+00,2015-02-07 09:44:00+00,V19870
202,2015-02-07 09:36:00+00,2015-02-07 09:39:00+00,V21025
122,2015-02-07 09:36:00+00,2015-02-07 09:38:00+00,V14884
717,2015-02-07 09:37:00+00,2015-02-07 09:49:00+00,V18210
631,2015-02-07 09:37:00+00,2015-02-07 09:48:00+00,V17503
481,2015-02-07 09:37:00+00,2015-02-07 09:45:00+00,V15759
434,2015-02-07 09:37:00+00,2015-02-07 09:45:00+00,V20848
335,2015-02-07 09:37:00+00,2015-02-07 09:42:00+00,V16294
194,2015-02-07 09:37:00+00,2015-02-07 09:40:00+00,V17690
177,2015-02-07 09:37:00+00,2015-02-07 09:40:00+00,V18917
124,2015-02-07 09:37:00+00,2015-02-07 09:39:00+00,V15971
1071,2015-02-07 09:38:00+00,2015-02-07 09:56:00+00,V21171
721,2015-02-07 09:38:00+00,2015-02-07 09:50:00+00,V16808
564,2015-02-07 09:38:00+00,2015-02-07 09:48:00+00,V19819
379,2015-02-07 09:38:00+00,2015-02-07 09:44:00+00,V17709
355,2015-02-07 09:38:00+00,2015-02-07 09:44:00+00,V17454
295,2015-02-07 09:38:00+00,2015-02-07 09:43:00+00,V16248
275,2015-02-07 09:38:00+00,2015-02-07 09:43:00+00,V15965
242,2015-02-07 09:38:00+00,2015-02-07 09:42:00+00,V20714
200,2015-02-07 09:38:00+00,2015-02-07 09:42:00+00,V15719
177,2015-02-07 09:38:00+00,2015-02-07 09:41:00+00,V19083
653,2015-02-07 09:39:00+00,2015-02-07 09:50:00+00,V18187
534,2015-02-07 09:39:00+00,2015-02-07 09:48:00+00,V17236
473,2015-02-07 09:39:00+00,2015-02-07 09:47:00+00,V20867
428,2015-02-07 09:39:00+00,2015-02-07 09:46:00+00,V20550
401,2015-02-07 09:39:00+00,2015-02-07 09:46:00+00,V15739
370,2015-02-07 09:39:00+00,2015-02-07 09:45:00+00,V15929
198,2015-02-07 09:39:00+00,2015-02-07 09:43:00+00,V16832
645,2015-02-07 09:40:00+00,2015-02-07 09:51:00+00,V18901
520,2015-02-07 09:40:00+00,2015-02-07 09:49:00+00,V15953
511,2015-02-07 09:40:00+00,2015-02-07 09:48:00+00,V20316
450,2015-02-07 09:40:00+00,2015-02-07 09:47:00+00,20158
288,2015-02-07 09:40:00+00,2015-02-07 09:45:00+00,V19376
574,2015-02-07 09:41:00+00,2015-02-07 09:51:00+00,V14950
501,2015-02-07 09:41:00+00,2015-02-07 09:49:00+00,V18002
342,2015-02-07 09:41:00+00,2015-02-07 09:47:00+00,V19507
321,2015-02-07 09:41:00+00,2015-02-07 09:46:00+00,V15007
179,2015-02-07 09:41:00+00,2015-02-07 09:44:00+00,V19358
824,2015-02-07 09:42:00+00,2015-02-07 09:56:00+00,V16957
670,2015-02-07 09:42:00+00,2015-02-07 09:53:00+00,V21593
604,2015-02-07 09:42:00+00,2015-02-07 09:52:00+00,V15837
523,2015-02-07 09:42:00+00,2015-02-07 09:51:00+00,V17590
409,2015-02-07 09:42:00+00,2015-02-07 09:49:00+00,V16536
374,2015-02-07 09:42:00+00,2015-02-07 09:48:00+00,V21497
328,2015-02-07 09:42:00+00,2015-02-07 09:48:00+00,V21398
327,2015-02-07 09:42:00+00,2015-02-07 09:48:00+00,V21047
260,2015-02-07 09:42:00+00,2015-02-07 09:47:00+00,V15912
580,2015-02-07 09:43:00+00,2015-02-07 09:53:00+00,V20901
469,2015-02-07 09:43:00+00,2015-02-07 09:50:00+00,V15346
756,2015-02-07 09:44:00+00,2015-02-07 09:57:00+00,V16838
623,2015-02-07 09:44:00+00,2015-02-07 09:54:00+00,V16686
595,2015-02-07 09:44:00+00,2015-02-07 09:54:00+00,V17223
581,2015-02-07 09:44:00+00,2015-02-07 09:53:00+00,V21270
560,2015-02-07 09:44:00+00,2015-02-07 09:53:00+00,V17848
527,2015-02-07 09:44:00+00,2015-02-07 09:53:00+00,V18620
493,2015-02-07 09:44:00+00,2015-02-07 09:53:00+00,V19564
386,2015-02-07 09:44:00+00,2015-02-07 09:50:00+00,V14995
270,2015-02-07 09:44:00+00,2015-02-07 09:48:00+00,V21328
263,2015-02-07 09:44:00+00,2015-02-07 09:49:00+00,V16780
210,2015-02-07 09:44:00+00,2015-02-07 09:47:00+00,V17842
2136,2015-02-07 09:45:00+00,2015-02-07 10:21:00+00,V15929
1473,2015-02-07 09:45:00+00,2015-02-07 10:09:00+00,V16589
1192,2015-02-07 09:45:00+00,2015-02-07 10:05:00+00,V21670
870,2015-02-07 09:45:00+00,2015-02-07 10:00:00+00,V19376
577,2015-02-07 09:45:00+00,2015-02-07 09:54:00+00,V16612
418,2015-02-07 09:45:00+00,2015-02-07 09:52:00+00,V20714
251,2015-02-07 09:45:00+00,2015-02-07 09:49:00+00,V21485
239,2015-02-07 09:45:00+00,2015-02-07 09:49:00+00,V15731
970,2015-02-07 09:46:00+00,2015-02-07 10:03:00+00,V19113
855,2015-02-07 09:46:00+00,2015-02-07 10:00:00+00,V16222
780,2015-02-07 09:46:00+00,2015-02-07 09:59:00+00,V15224
766,2015-02-07 09:46:00+00,2015-02-07 09:59:00+00,V18929
652,2015-02-07 09:46:00+00,2015-02-07 09:57:00+00,V16148
646,2015-02-07 09:46:00+00,2015-02-07 09:57:00+00,V19938
591,2015-02-07 09:46:00+00,2015-02-07 09:56:00+00,V14794
575,2015-02-07 09:46:00+00,2015-02-07 09:56:00+00,V15377
563,2015-02-07 09:46:00+00,2015-02-07 09:56:00+00,V16534
478,2015-02-07 09:46:00+00,2015-02-07 09:54:00+00,V20362
462,2015-02-07 09:46:00+00,2015-02-07 09:53:00+00,V17661
376,2015-02-07 09:46:00+00,2015-02-07 09:52:00+00,V19727
302,2015-02-07 09:46:00+00,2015-02-07 09:51:00+00,V19746
679,2015-02-07 09:47:00+00,2015-02-07 09:58:00+00,V16531
614,2015-02-07 09:47:00+00,2015-02-07 09:57:00+00,V17823
498,2015-02-07 09:47:00+00,2015-02-07 09:55:00+00,V17429
466,2015-02-07 09:47:00+00,2015-02-07 09:55:00+00,V18384
464,2015-02-07 09:47:00+00,2015-02-07 09:55:00+00,V17362
300,2015-02-07 09:47:00+00,2015-02-07 09:52:00+00,V16111
293,2015-02-07 09:47:00+00,2015-02-07 09:52:00+00,V15849
204,2015-02-07 09:47:00+00,2015-02-07 09:50:00+00,V21067
142,2015-02-07 09:47:00+00,2015-02-07 09:50:00+00,V16788
1258,2015-02-07 09:48:00+00,2015-02-07 10:09:00+00,V19470
557,2015-02-07 09:48:00+00,2015-02-07 09:57:00+00,V18991
388,2015-02-07 09:48:00+00,2015-02-07 09:54:00+00,V17653
1914,2015-02-07 09:49:00+00,2015-02-07 10:21:00+00,V21520
665,2015-02-07 09:49:00+00,2015-02-07 10:01:00+00,V15836
664,2015-02-07 09:49:00+00,2015-02-07 10:00:00+00,V18891
567,2015-02-07 09:49:00+00,2015-02-07 09:59:00+00,V17737
547,2015-02-07 09:49:00+00,2015-02-07 09:58:00+00,V21059
521,2015-02-07 09:49:00+00,2015-02-07 09:58:00+00,V17172
392,2015-02-07 09:49:00+00,2015-02-07 09:55:00+00,V20325
375,2015-02-07 09:49:00+00,2015-02-07 09:55:00+00,V19870
238,2015-02-07 09:49:00+00,2015-02-07 09:53:00+00,V21006
231,2015-02-07 09:49:00+00,2015-02-07 09:53:00+00,V16074
179,2015-02-07 09:49:00+00,2015-02-07 09:52:00+00,V17014
966,2015-02-07 09:50:00+00,2015-02-07 10:06:00+00,V16243
814,2015-02-07 09:50:00+00,2015-02-07 10:03:00+00,V14648
725,2015-02-07 09:50:00+00,2015-02-07 10:02:00+00,V19357
668,2015-02-07 09:50:00+00,2015-02-07 10:01:00+00,V19434
627,2015-02-07 09:50:00+00,2015-02-07 10:01:00+00,V17209
477,2015-02-07 09:50:00+00,2015-02-07 09:58:00+00,V17580
404,2015-02-07 09:50:00+00,2015-02-07 09:56:00+00,V15066
306,2015-02-07 09:50:00+00,2015-02-07 09:55:00+00,V19231
185,2015-02-07 09:50:00+00,2015-02-07 09:53:00+00,V21577
964,2015-02-07 09:51:00+00,2015-02-07 10:07:00+00,V15628
729,2015-02-07 09:51:00+00,2015-02-07 10:03:00+00,V16635
584,2015-02-07 09:51:00+00,2015-02-07 10:01:00+00,V16980
551,2015-02-07 09:51:00+00,2015-02-07 10:01:00+00,V20693
416,2015-02-07 09:51:00+00,2015-02-07 09:58:00+00,V16117
270,2015-02-07 09:51:00+00,2015-02-07 09:56:00+00,V18427
788,2015-02-07 09:52:00+00,2015-02-07 10:05:00+00,V20128
508,2015-02-07 09:52:00+00,2015-02-07 10:01:00+00,V19644
402,2015-02-07 09:52:00+00,2015-02-07 09:58:00+00,V17121
317,2015-02-07 09:52:00+00,2015-02-07 09:57:00+00,V16883
1809,2015-02-07 09:53:00+00,2015-02-07 10:23:00+00,V19098
989,2015-02-07 09:53:00+00,2015-02-07 10:09:00+00,V16728
866,2015-02-07 09:53:00+00,2015-02-07 10:07:00+00,V14599
543,2015-02-07 09:53:00+00,2015-02-07 10:02:00+00,V14884
483,2015-02-07 09:53:00+00,2015-02-07 10:01:00+00,V16809
464,2015-02-07 09:53:00+00,2015-02-07 10:01:00+00,V20784
401,2015-02-07 09:53:00+00,2015-02-07 09:59:00+00,V16985
299,2015-02-07 09:53:00+00,2015-02-07 09:58:00+00,V19083
257,2015-02-07 09:53:00+00,2015-02-07 09:57:00+00,V21283
211,2015-02-07 09:53:00+00,2015-02-07 09:57:00+00,V16006
171,2015-02-07 09:53:00+00,2015-02-07 09:55:00+00,V21435
2270,2015-02-07 09:54:00+00,2015-02-07 10:32:00+00,V14624
891,2015-02-07 09:54:00+00,2015-02-07 10:09:00+00,V17219
722,2015-02-07 09:54:00+00,2015-02-07 10:06:00+00,V19174
379,2015-02-07 09:54:00+00,2015-02-07 10:00:00+00,V17848
336,2015-02-07 09:54:00+00,2015-02-07 10:00:00+00,V19953
281,2015-02-07 09:54:00+00,2015-02-07 09:59:00+00,V17471
213,2015-02-07 09:54:00+00,2015-02-07 09:58:00+00,V17405
1601,2015-02-07 09:55:00+00,2015-02-07 10:22:00+00,V19647
1047,2015-02-07 09:55:00+00,2015-02-07 10:12:00+00,V15563
941,2015-02-07 09:55:00+00,2015-02-07 10:11:00+00,V15586
775,2015-02-07 09:55:00+00,2015-02-07 10:08:00+00,V17777
755,2015-02-07 09:55:00+00,2015-02-07 10:08:00+00,V21398
668,2015-02-07 09:55:00+00,2015-02-07 10:06:00+00,V14592
477,2015-02-07 09:55:00+00,2015-02-07 10:03:00+00,V19068
427,2015-02-07 09:55:00+00,2015-02-07 10:03:00+00,V18406
417,2015-02-07 09:55:00+00,2015-02-07 10:02:00+00,V18691
391,2015-02-07 09:55:00+00,2015-02-07 10:02:00+00,V18169
260,2015-02-07 09:55:00+00,2015-02-07 09:59:00+00,V17976
248,2015-02-07 09:55:00+00,2015-02-07 09:59:00+00,V17132
269,2015-02-07 09:56:00+00,2015-02-07 10:01:00+00,V19694
1266,2015-02-07 09:57:00+00,2015-02-07 10:18:00+00,V16748
759,2015-02-07 09:57:00+00,2015-02-07 10:10:00+00,V16279
676,2015-02-07 09:57:00+00,2015-02-07 10:09:00+00,V18083
602,2015-02-07 09:57:00+00,2015-02-07 10:07:00+00,V17738
528,2015-02-07 09:57:00+00,2015-02-07 10:06:00+00,V18624
245,2015-02-07 09:57:00+00,2015-02-07 10:01:00+00,V16806
168,2015-02-07 09:57:00+00,2015-02-07 10:00:00+00,V19778
608,2015-02-07 09:58:00+00,2015-02-07 10:09:00+00,V17377
571,2015-02-07 09:58:00+00,2015-02-07 10:08:00+00,V21287
420,2015-02-07 09:58:00+00,2015-02-07 10:05:00+00,V15722
301,2015-02-07 09:58:00+00,2015-02-07 10:03:00+00,V14760
976,2015-02-07 09:59:00+00,2015-02-07 10:15:00+00,V20637
783,2015-02-07 09:59:00+00,2015-02-07 10:12:00+00,V19235
739,2015-02-07 09:59:00+00,2015-02-07 10:11:00+00,V17684
419,2015-02-07 09:59:00+00,2015-02-07 10:06:00+00,V20219
377,2015-02-07 09:59:00+00,2015-02-07 10:05:00+00,V19046
270,2015-02-07 09:59:00+00,2015-02-07 10:04:00+00,V19785
265,2015-02-07 09:59:00+00,2015-02-07 10:04:00+00,V15085
228,2015-02-07 09:59:00+00,2015-02-07 10:03:00+00,V18953
215,2015-02-07 09:59:00+00,2015-02-07 10:02:00+00,V19628
140,2015-02-07 09:59:00+00,2015-02-07 10:01:00+00,V15374
876,2015-02-07 10:00:00+00,2015-02-07 10:15:00+00,V20182
873,2015-02-07 10:00:00+00,2015-02-07 10:15:00+00,V18250
656,2015-02-07 10:00:00+00,2015-02-07 10:11:00+00,V20973
610,2015-02-07 10:00:00+00,2015-02-07 10:10:00+00,V21283
551,2015-02-07 10:00:00+00,2015-02-07 10:09:00+00,V16248
525,2015-02-07 10:00:00+00,2015-02-07 10:08:00+00,V17121
485,2015-02-07 10:00:00+00,2015-02-07 10:08:00+00,V17936
428,2015-02-07 10:00:00+00,2015-02-07 10:07:00+00,V18200
348,2015-02-07 10:00:00+00,2015-02-07 10:06:00+00,V18335
292,2015-02-07 10:00:00+00,2015-02-07 10:05:00+00,V15684
283,2015-02-07 10:00:00+00,2015-02-07 10:05:00+00,V15009
254,2015-02-07 10:00:00+00,2015-02-07 10:04:00+00,V15815
175,2015-02-07 10:00:00+00,2015-02-07 10:03:00+00,V16906
159,2015-02-07 10:00:00+00,2015-02-07 10:02:00+00,V21271
1144,2015-02-07 10:01:00+00,2015-02-07 10:20:00+00,V16797
645,2015-02-07 10:01:00+00,2015-02-07 10:12:00+00,V21106
642,2015-02-07 10:01:00+00,2015-02-07 10:12:00+00,V19675
529,2015-02-07 10:01:00+00,2015-02-07 10:09:00+00,V14869
338,2015-02-07 10:01:00+00,2015-02-07 10:07:00+00,V16825
255,2015-02-07 10:01:00+00,2015-02-07 10:05:00+00,V15644
1382,2015-02-07 10:02:00+00,2015-02-07 10:25:00+00,V21589
812,2015-02-07 10:02:00+00,2015-02-07 10:16:00+00,V17844
464,2015-02-07 10:02:00+00,2015-02-07 10:10:00+00,V15509
257,2015-02-07 10:02:00+00,2015-02-07 10:06:00+00,V21447
234,2015-02-07 10:02:00+00,2015-02-07 10:06:00+00,V14591
172,2015-02-07 10:02:00+00,2015-02-07 10:05:00+00,V18453
1651,2015-02-07 10:03:00+00,2015-02-07 10:31:00+00,V18169
1250,2015-02-07 10:03:00+00,2015-02-07 10:24:00+00,V16424
1029,2015-02-07 10:03:00+00,2015-02-07 10:20:00+00,V19713
941,2015-02-07 10:03:00+00,2015-02-07 10:19:00+00,V19173
495,2015-02-07 10:03:00+00,2015-02-07 10:12:00+00,V19834
390,2015-02-07 10:03:00+00,2015-02-07 10:09:00+00,V17471
375,2015-02-07 10:03:00+00,2015-02-07 10:09:00+00,V17987
367,2015-02-07 10:03:00+00,2015-02-07 10:09:00+00,V21640
285,2015-02-07 10:03:00+00,2015-02-07 10:07:00+00,V18576
186,2015-02-07 10:03:00+00,2015-02-07 10:06:00+00,V19186
186,2015-02-07 10:03:00+00,2015-02-07 10:07:00+00,V19500
167,2015-02-07 10:03:00+00,2015-02-07 10:06:00+00,V19870
1090,2015-02-07 10:04:00+00,2015-02-07 10:23:00+00,V14805
534,2015-02-07 10:04:00+00,2015-02-07 10:13:00+00,V19369
503,2015-02-07 10:04:00+00,2015-02-07 10:12:00+00,V14702
258,2015-02-07 10:04:00+00,2015-02-07 10:08:00+00,V20959
2118,2015-02-07 10:05:00+00,2015-02-07 10:40:00+00,V17234
1242,2015-02-07 10:05:00+00,2015-02-07 10:25:00+00,V21630
1166,2015-02-07 10:05:00+00,2015-02-07 10:25:00+00,V15134
932,2015-02-07 10:05:00+00,2015-02-07 10:21:00+00,V17444
888,2015-02-07 10:05:00+00,2015-02-07 10:20:00+00,V18793
675,2015-02-07 10:05:00+00,2015-02-07 10:16:00+00,V16957
448,2015-02-07 10:05:00+00,2015-02-07 10:12:00+00,V16294
302,2015-02-07 10:05:00+00,2015-02-07 10:10:00+00,V18953
1411,2015-02-07 10:06:00+00,2015-02-07 10:29:00+00,V21658
1290,2015-02-07 10:06:00+00,2015-02-07 10:28:00+00,V16533
502,2015-02-07 10:06:00+00,2015-02-07 10:14:00+00,V16056
192,2015-02-07 10:06:00+00,2015-02-07 10:09:00+00,V21271
182,2015-02-07 10:06:00+00,2015-02-07 10:09:00+00,V19261
146,2015-02-07 10:06:00+00,2015-02-07 10:08:00+00,V14884
955,2015-02-07 10:07:00+00,2015-02-07 10:23:00+00,V21452
860,2015-02-07 10:07:00+00,2015-02-07 10:21:00+00,V19000
740,2015-02-07 10:07:00+00,2015-02-07 10:20:00+00,V19968
731,2015-02-07 10:07:00+00,2015-02-07 10:19:00+00,V18229
505,2015-02-07 10:07:00+00,2015-02-07 10:16:00+00,V15261
496,2015-02-07 10:07:00+00,2015-02-07 10:15:00+00,V18840
422,2015-02-07 10:07:00+00,2015-02-07 10:14:00+00,V16243
367,2015-02-07 10:07:00+00,2015-02-07 10:13:00+00,V14760
335,2015-02-07 10:07:00+00,2015-02-07 10:13:00+00,V19500
333,2015-02-07 10:07:00+00,2015-02-07 10:12:00+00,V15374
316,2015-02-07 10:07:00+00,2015-02-07 10:12:00+00,V14841
250,2015-02-07 10:07:00+00,2015-02-07 10:12:00+00,V20325
180,2015-02-07 10:07:00+00,2015-02-07 10:10:00+00,V16692
777,2015-02-07 10:08:00+00,2015-02-07 10:21:00+00,V18991
392,2015-02-07 10:08:00+00,2015-02-07 10:14:00+00,V18074
353,2015-02-07 10:08:00+00,2015-02-07 10:13:00+00,V18435
300,2015-02-07 10:08:00+00,2015-02-07 10:13:00+00,V19216
1165,2015-02-07 10:09:00+00,2015-02-07 10:28:00+00,V14943
854,2015-02-07 10:09:00+00,2015-02-07 10:24:00+00,V14950
642,2015-02-07 10:09:00+00,2015-02-07 10:20:00+00,V20244
512,2015-02-07 10:09:00+00,2015-02-07 10:18:00+00,V18427
501,2015-02-07 10:09:00+00,2015-02-07 10:17:00+00,V19922
431,2015-02-07 10:09:00+00,2015-02-07 10:16:00+00,V21609
296,2015-02-07 10:09:00+00,2015-02-07 10:14:00+00,V17760
1161,2015-02-07 10:10:00+00,2015-02-07 10:29:00+00,V18899
1103,2015-02-07 10:10:00+00,2015-02-07 10:29:00+00,V18196
652,2015-02-07 10:10:00+00,2015-02-07 10:21:00+00,V17606
426,2015-02-07 10:10:00+00,2015-02-07 10:17:00+00,V16217
393,2015-02-07 10:10:00+00,2015-02-07 10:17:00+00,V21479
364,2015-02-07 10:10:00+00,2015-02-07 10:17:00+00,V18185
349,2015-02-07 10:10:00+00,2015-02-07 10:16:00+00,V14736
340,2015-02-07 10:10:00+00,2015-02-07 10:15:00+00,V14823
1469,2015-02-07 10:11:00+00,2015-02-07 10:36:00+00,V15495
954,2015-02-07 10:11:00+00,2015-02-07 10:27:00+00,V16292
894,2015-02-07 10:11:00+00,2015-02-07 10:26:00+00,V17477
422,2015-02-07 10:11:00+00,2015-02-07 10:18:00+00,V19009
395,2015-02-07 10:11:00+00,2015-02-07 10:17:00+00,V15871
335,2015-02-07 10:11:00+00,2015-02-07 10:17:00+00,V15797
316,2015-02-07 10:11:00+00,2015-02-07 10:16:00+00,V17405
315,2015-02-07 10:11:00+00,2015-02-07 10:16:00+00,V19171
145,2015-02-07 10:11:00+00,2015-02-07 10:14:00+00,V16117
141,2015-02-07 10:11:00+00,2015-02-07 10:14:00+00,V15189
740,2015-02-07 10:12:00+00,2015-02-07 10:24:00+00,V19335
704,2015-02-07 10:12:00+00,2015-02-07 10:23:00+00,V21506
579,2015-02-07 10:12:00+00,2015-02-07 10:22:00+00,V17466
428,2015-02-07 10:12:00+00,2015-02-07 10:19:00+00,V17290
415,2015-02-07 10:12:00+00,2015-02-07 10:19:00+00,V18712
352,2015-02-07 10:12:00+00,2015-02-07 10:18:00+00,V14794
349,2015-02-07 10:12:00+00,2015-02-07 10:18:00+00,V18285
228,2015-02-07 10:12:00+00,2015-02-07 10:16:00+00,V17720
205,2015-02-07 10:12:00+00,2015-02-07 10:15:00+00,V17936
193,2015-02-07 10:12:00+00,2015-02-07 10:15:00+00,V21014
1718,2015-02-07 10:13:00+00,2015-02-07 10:41:00+00,V17133
869,2015-02-07 10:13:00+00,2015-02-07 10:27:00+00,V17609
515,2015-02-07 10:13:00+00,2015-02-07 10:22:00+00,V16594
442,2015-02-07 10:13:00+00,2015-02-07 10:20:00+00,V15585
382,2015-02-07 10:13:00+00,2015-02-07 10:19:00+00,V15367
369,2015-02-07 10:13:00+00,2015-02-07 10:20:00+00,V17862
270,2015-02-07 10:13:00+00,2015-02-07 10:17:00+00,V16978
195,2015-02-07 10:13:00+00,2015-02-07 10:16:00+00,V15894
1298,2015-02-07 10:14:00+00,2015-02-07 10:35:00+00,V18374
595,2015-02-07 10:14:00+00,2015-02-07 10:24:00+00,V15265
512,2015-02-07 10:14:00+00,2015-02-07 10:23:00+00,V20367
289,2015-02-07 10:14:00+00,2015-02-07 10:19:00+00,V17014
243,2015-02-07 10:14:00+00,2015-02-07 10:18:00+00,V19162
222,2015-02-07 10:14:00+00,2015-02-07 10:18:00+00,V18092
1959,2015-02-07 10:15:00+00,2015-02-07 10:47:00+00,V21109
979,2015-02-07 10:15:00+00,2015-02-07 10:32:00+00,V19169
326,2015-02-07 10:15:00+00,2015-02-07 10:20:00+00,V19785
320,2015-02-07 10:15:00+00,2015-02-07 10:20:00+00,V15377
248,2015-02-07 10:15:00+00,2015-02-07 10:19:00+00,V21482
171,2015-02-07 10:15:00+00,2015-02-07 10:18:00+00,V18299
149,2015-02-07 10:15:00+00,2015-02-07 10:17:00+00,V20535
3068,2015-02-07 10:16:00+00,2015-02-07 11:07:00+00,V18379
1098,2015-02-07 10:16:00+00,2015-02-07 10:34:00+00,V15781
1079,2015-02-07 10:16:00+00,2015-02-07 10:34:00+00,V21605
751,2015-02-07 10:16:00+00,2015-02-07 10:29:00+00,V19564
739,2015-02-07 10:16:00+00,2015-02-07 10:28:00+00,V16757
561,2015-02-07 10:16:00+00,2015-02-07 10:26:00+00,V19138
542,2015-02-07 10:16:00+00,2015-02-07 10:25:00+00,V17432
467,2015-02-07 10:16:00+00,2015-02-07 10:24:00+00,V20872
450,2015-02-07 10:16:00+00,2015-02-07 10:23:00+00,V14901
283,2015-02-07 10:16:00+00,2015-02-07 10:21:00+00,V16074
786,2015-02-07 10:17:00+00,2015-02-07 10:30:00+00,V19153
729,2015-02-07 10:17:00+00,2015-02-07 10:29:00+00,V16741
653,2015-02-07 10:17:00+00,2015-02-07 10:28:00+00,V20240
610,2015-02-07 10:17:00+00,2015-02-07 10:27:00+00,V21322
510,2015-02-07 10:17:00+00,2015-02-07 10:25:00+00,V18083
271,2015-02-07 10:17:00+00,2015-02-07 10:21:00+00,V14884
249,2015-02-07 10:17:00+00,2015-02-07 10:21:00+00,V19583
1873,2015-02-07 10:18:00+00,2015-02-07 10:49:00+00,V16350
1188,2015-02-07 10:18:00+00,2015-02-07 10:38:00+00,V16686
913,2015-02-07 10:18:00+00,2015-02-07 10:34:00+00,V15912
555,2015-02-07 10:18:00+00,2015-02-07 10:27:00+00,V15384
441,2015-02-07 10:18:00+00,2015-02-07 10:26:00+00,V17352
378,2015-02-07 10:18:00+00,2015-02-07 10:25:00+00,V21448
1510,2015-02-07 10:19:00+00,2015-02-07 10:44:00+00,V18434
661,2015-02-07 10:19:00+00,2015-02-07 10:30:00+00,V18624
651,2015-02-07 10:19:00+00,2015-02-07 10:30:00+00,V17993
606,2015-02-07 10:19:00+00,2015-02-07 10:29:00+00,V17695
499,2015-02-07 10:19:00+00,2015-02-07 10:28:00+00,V16865
484,2015-02-07 10:19:00+00,2015-02-07 10:27:00+00,V20131
332,2015-02-07 10:19:00+00,2015-02-07 10:25:00+00,V17215
817,2015-02-07 10:20:00+00,2015-02-07 10:34:00+00,V18936
685,2015-02-07 10:20:00+00,2015-02-07 10:31:00+00,V15148
627,2015-02-07 10:20:00+00,2015-02-07 10:31:00+00,V16806
538,2015-02-07 10:20:00+00,2015-02-07 10:29:00+00,V14897
503,2015-02-07 10:20:00+00,2015-02-07 10:28:00+00,V15986
408,2015-02-07 10:20:00+00,2015-02-07 10:27:00+00,V16006
333,2015-02-07 10:20:00+00,2015-02-07 10:25:00+00,V19145
241,2015-02-07 10:20:00+00,2015-02-07 10:24:00+00,V14592
1075,2015-02-07 10:21:00+00,2015-02-07 10:39:00+00,V21520
907,2015-02-07 10:21:00+00,2015-02-07 10:36:00+00,V15646
784,2015-02-07 10:21:00+00,2015-02-07 10:34:00+00,V20064
629,2015-02-07 10:21:00+00,2015-02-07 10:31:00+00,V16721
596,2015-02-07 10:21:00+00,2015-02-07 10:31:00+00,V14994
589,2015-02-07 10:21:00+00,2015-02-07 10:31:00+00,V16648
525,2015-02-07 10:21:00+00,2015-02-07 10:30:00+00,V18675
464,2015-02-07 10:21:00+00,2015-02-07 10:29:00+00,V18408
428,2015-02-07 10:21:00+00,2015-02-07 10:28:00+00,V17987
295,2015-02-07 10:21:00+00,2015-02-07 10:26:00+00,V19186
274,2015-02-07 10:21:00+00,2015-02-07 10:25:00+00,V20238
120,2015-02-07 10:21:00+00,2015-02-07 10:23:00+00,V15929
